"Symbol","Control1","Control2","Control3","Aldo1","Aldo2","Aldo3"
"KDM6A",0.186587329718749,0.135454180335693,-0.0306806562704509,0.0581235903841577,0.071573260246419,0.0617399193111213
"KDR",-1.29685592027864,-1.96066167243912,-1.54540158811603,-1.063390231796,-1.58802766480158,-2.07250045397686
"KDSR",0.861136746765264,0.966633773264302,1.00804457648037,0.908181180113501,1.12668037325018,1.10653781176109
"KEAP1",3.03596120002269,3.19113060007072,3.0679989999422,3.14775370003769,3.05321880002741,3.16413970004358
"KHDC1",-1.62841370129109,-2.05756190070456,-1.87573235185453,-1.65347005126909,-2.03605009960838,-2.06136225193517
"KHDRBS1",3.11058664996906,2.89476540011763,3.03773785002334,3.17387725019776,3.10782724998157,2.95569549999384
"KHDRBS3",1.03084659965763,1.09039310004783,1.1288042001692,0.51801489949884,0.696073529604568,0.61523339958912
"KHK",-2.06349279765654,-2.26745749722779,-2.49267200042722,-1.96406840256389,-2.56880899676546,-2.42321629773005
"KHNYN",1.70465374996609,1.73310185002433,1.7920718500061,1.68581534994147,1.54488134981124,1.47761155007162
"KHSRP",1.45829250089697,1.35493849867304,1.46179829958494,1.4139900491204,1.36867715095013,1.21871614869594
"KIAA0020",2.51197619994901,2.55493159996765,2.64453890009603,2.42506799989783,2.524944299943,2.50605679989857
"KIAA0090",-0.896576577959721,-0.971908898835663,-0.984914932652509,-0.928619078955264,-0.927607536558295,-1.03758733545948
"KIAA0100",3.72353080051974,3.63081069956989,3.76818660026258,3.77547839992871,3.59722329969214,3.54377939958273
"KIAA0101",3.96103099983874,3.61742399960812,3.42626480033152,3.81125740028455,3.48678109967239,3.56021020045702
"KIAA0141",1.38217735015422,1.3665099349171,1.37288426522624,1.31590795991832,1.1682266701174,1.2210116497037
"KIAA0146",-0.532023904514874,-0.430839059889325,-0.581917765542654,-0.567279325506866,-0.523367879832481,-0.543751719183482
"KIAA0182",-3.18114470210005,-3.17539639985914,-2.86398219914088,-3.20269820318548,-3.18228910132459,-3.19244529747353
"KIAA0195",-1.13915249843722,-0.948073400161924,-1.28013320161436,-0.988170599069857,-1.32793520167652,-1.13590910122875
"KIAA0196",2.00162699983796,1.82241820008698,1.99203969989377,1.8017196998871,1.78960799981096,1.65551189979979
"KIAA0226",1.10785199984447,1.23695950027578,0.961975100009884,1.11967849986543,1.16896529972509,1.33910469980849
"KIAA0232",1.29256629990721,1.09998610024073,1.09240629976692,1.26614759994558,1.04581550005248,1.09595110032959
"KIAA0240",-1.23320482923752,-1.16296102972616,-1.1021504301613,-1.33732321212247,-1.09029674436716,-1.23859261959542
"KIAA0247",2.27396769997801,2.59172999988568,2.36074639992308,2.58532050002656,2.67221259994106,2.77101699993609
"KIAA0284",4.08743099977076,4.19520849990741,4.17325699991068,4.45587249970342,4.19909100024146,4.37016199999194
"KIAA0317",0.950288800315014,0.73491380014572,0.821217539737997,0.80333140027829,0.678975100183123,0.666612599644657
"KIAA0319L",-0.617552765057325,-0.871661665037568,-0.694042205333723,-0.556725024832333,-0.751494900877155,-0.917056085356762
"KIAA0355",1.82876869984237,1.98435589995472,1.88221839986241,1.97542380010106,1.96835609982526,2.06764029998451
"KIAA0368",1.31198689984597,1.4848499001974,1.4742670001112,1.34291170007075,1.93890000000613,2.09489150014836
"KIAA0391",0.185258869614538,0.0985040700527917,0.105783460504879,0.321523670408065,0.0478792195784648,0.133824349842767
"KIAA0408",-2.12435049769885,-2.03709800102033,-1.92380710173207,-2.36085559974045,-2.19952100216275,-2.27902560119557
"KIAA0415",0.251420019477915,0.395454400218751,-0.0364942554557199,0.217989920067729,-0.00941658030867775,0.409822459689005
"KIAA0430",2.66170120009122,2.54105949994069,2.45049569989787,2.56425760007577,2.51563929995327,2.370560600004
"KIAA0494",1.06963014974541,0.837275049877646,0.91202115001928,0.939666274857015,0.873305774952283,0.784659875057323
"KIAA0513",-0.494786259545884,0.194364550013087,-0.0536508567301685,-0.363443369316408,-0.298650740324563,-0.0189256667034551
"KIAA0528",0.657598479720039,0.577866089692763,0.495672679486187,0.60429813538082,0.672444800077214,0.648909565254823
"KIAA0556",-2.02182669784463,-1.96743110256482,-1.99624249883295,-1.93556499956595,-1.71696000214447,-1.75203989841771
"KIAA0586",-0.303410300403126,-0.16729690133257,-0.115119000769067,-0.569288750028344,-0.0420288992895159,-0.412576448525097
"KIAA0664",-0.668761734983391,-0.787039530114109,-0.609872850659551,-0.584458318938536,-0.503018879623659,-0.51332852964735
"KIAA0753",1.36419579995317,1.42450999995715,1.44508269977187,1.32726289994398,1.30202099987737,1.2565240998572
"KIAA0889",-1.88271429933716,-1.81183240191735,-1.79682920043679,-2.0670165971306,-1.73411080234597,-1.78584289853897
"KIAA0895L",1.34694289991907,1.37459660021342,1.20078560008836,1.12403300022194,1.15854550028203,1.24169539987001
"KIAA0907",-0.682798399044889,-0.0412693022775027,-0.0502700793356769,-0.889311801289813,-0.067582129357085,-0.199071880567862
"KIAA0922",-1.97807409824627,-2.08212379725182,-1.59179019942511,-2.60128600249381,-2.36393299723102,-2.62391609910466
"KIAA0930",0.489552029465647,0.258846799314303,0.502513429376685,0.35488498820312,0.295020799503984,0.18857370884834
"KIAA0947",-0.425658230392597,-0.387770649195187,-0.378348349711091,-0.436047550497708,-0.093754769643983,-0.0537595748586943
"KIAA1009",-2.34695720136411,-2.3366816014825,-2.24440930057306,-2.77098154918722,-2.41659209931498,-2.48527764766263
"KIAA1033",0.859899050098209,0.855902699450029,0.815671449013445,0.968141100903555,1.00052355069478,0.844439999761821
"KIAA1107",-3.13809679766551,-2.99664399661011,-2.82340999859923,-3.30917880083639,-3.03865860372186,-2.91010760254713
"KIAA1109",-1.72901264738901,-1.65227349979482,-1.71856930049895,-1.73326349792111,-1.50420123247952,-1.56387869963499
"KIAA1143",-1.73305488803276,-1.77095318748876,-1.65985872673207,-1.55381275873819,-1.60862397894246,-1.63618518385685
"KIAA1147",-2.57231709718986,-2.68763109953542,-2.63743929880474,-2.78253079776834,-2.51265339920755,-2.83645629755259
"KIAA1191",1.85631704992129,1.96584605012909,1.98561810009845,1.94280524986658,2.03654435004635,2.07642600012474
"KIAA1199",0.233561049329039,2.00455570024629,1.00613975008254,0.00126314921630233,0.77197220014126,1.52469203983989
"KIAA1211",-3.53988269865295,-3.1620684062538,-3.10064500068767,-3.78340389641449,-2.10832399740937,-3.28663870398452
"KIAA1217",-2.13183259723438,-1.63621229791924,-1.63786030162161,-2.45245889946729,-2.01515769947637,-2.15814879858295
"KIAA1244",-2.6695089969132,-2.60014530018432,-2.75433590156649,-2.53294469785077,-2.25555700093921,-2.30006650181821
"KIAA1267",0.832148550143859,0.871275900168475,0.853164699727906,0.804944999588667,0.939632399853113,0.949891099698953
"KIAA1274",-0.381062499279813,-0.621734599213828,-0.914462100030612,0.468014720050147,-0.32250214021573,-0.0230941770767312
"KIAA1279",0.614069000113024,0.568366050263805,0.62893960031264,0.709053040023006,0.819037439955974,0.722152700040747
"KIAA1324",-0.993286129052684,-1.36974140011188,-1.04539009938046,-1.22248269984142,-1.27584169912387,-1.64913650196703
"KIAA1370",0.181891918499763,0.35756491278095,0.0572395348228876,0.317196369655485,0.0961689999125517,0.21790218251805
"KIAA1377",-0.0648336398226628,-0.162537569228514,-0.151389120126005,-0.240438459835945,-0.309826849844342,-0.277558330175489
"KIAA1407",-0.540029991886743,-0.563737384648106,-0.903244960144289,-0.525304784296516,-0.809741500825418,-0.640814314669012
"KIAA1429",0.0512266021973784,-0.0986727983609905,-0.109271548291016,0.000726753136104819,-0.127709200772754,-0.219953297968257
"KIAA1430",2.37808600011945,2.3771466998784,2.34271619995894,2.39739899997675,2.45715049993497,2.38318249997038
"KIAA1432",-0.812434670442262,-0.78835917772189,-0.831897244668346,-0.835620884350564,-0.640839600104858,-0.710666160487605
"KIAA1462",-2.30917499703631,-2.23773050265637,-2.24886320220388,-2.30908440234839,-2.22837350292563,-2.13060280094147
"KIAA1467",-3.42202899309925,-3.09903959541571,-3.03549769415134,-3.48136229987254,-2.95291700240297,-3.10061220606579
"KIAA1468",-1.0143127310703,-0.941063383980776,-0.924498579830975,-1.05504799993004,-0.851064199746582,-0.976446650736164
"KIAA1522",2.10800739991599,1.73500919978929,1.79848769982766,2.22795870001236,1.83623119982176,1.74546810012418
"KIAA1524",-0.967008601075719,-1.12963099998375,-0.9955615994529,-1.09748079846342,-1.06517410002048,-1.26102920163181
"KIAA1530",-2.15687850066889,-2.11934100255007,-2.31637200269209,-1.94702720228912,-2.13644889701777,-2.01122279759263
"KIAA1539",-1.73637630105039,-1.61960144918989,-1.85957090119074,-1.64534500164648,-1.82775020247825,-1.62052489926971
"KIAA1549",-2.20812179752115,-1.83511730002693,-1.92959980109893,-2.34611800295068,-1.80402370004791,-1.92034530027763
"KIAA1586",-3.25589999675225,-3.74844979120816,-3.34078980726241,-3.26841070561275,-3.10684440262031,-3.45145370111011
"KIAA1598",-1.44303129963333,-1.3641758002204,-1.44555089932102,-1.23970409922168,-1.26887889994406,-1.22681520053739
"KIAA1609",0.367289060078024,0.504916645235947,0.535198194855195,0.482355135273265,0.516751750370949,0.485744959912846
"KIAA1652",-1.59498690161176,-1.60790629858503,-1.86606309997058,-1.81044479885054,-1.83358480050878,-1.79707429847552
"KIAA1671",-1.72299876504704,-1.85339800391127,-1.91061896455156,-1.62584432298054,-1.96685091704658,-1.91393633756777
"KIAA1683",-2.38048650150329,-1.87068180217004,-2.13684179878529,-1.89517590166276,-2.10564610274841,-1.87121580186543
"KIAA1704",-2.15191980140731,-2.16698529788089,-1.99614665188855,-2.15780109857846,-1.96885660018255,-2.29214570083844
"KIAA1715",-2.42877840015947,-2.26527144810928,-2.50805020369994,-2.58249854743896,-2.35752629689696,-2.22539804838287
"KIAA1731",0.284109119718617,0.133708950488336,0.00664520281969115,0.254581450536055,0.00632095314286174,0.035220146345723
"KIAA1737",0.539509799630077,0.402817729856051,0.516150499750787,0.5219220997795,0.552006700022153,0.390301699709517
"KIAA1797",3.84265520050226,3.76155190047196,3.76722529950244,3.73964399982738,3.54675100041824,3.56616199979455
"KIAA1826",0.213565830600082,0.36149215961055,0.396170619488236,0.101122855575701,0.491123199906695,0.402339939709812
"KIAA1841",-3.56982140153537,-3.40152220405927,-3.08054780477147,-3.37764360361813,-2.86171100364032,-3.27692170328402
"KIAA1875",-2.74210715047467,-2.62066629803572,-2.71003004692456,-2.68498254971845,-2.43517710003984,-2.10401495117656
"KIAA1908",-3.41845419664864,-3.24417399383573,-3.35366580046832,-3.38318780426339,-3.26580290307533,-3.46916579857142
"KIAA1919",-1.29682729975837,-1.51536894823442,-1.35409979914425,-1.5450439506792,-1.50575114926942,-1.57919694846072
"KIAA1967",-1.14049007039275,-1.22984024902987,-1.05452060031468,-1.10324380037503,-1.36512230088706,-1.45184040044249
"KIAA2013",1.75903130743409,1.57168868229069,1.69085217264997,1.73350262575538,1.48821687007958,1.31845687990835
"KIAA2018",-1.03536219858145,-1.0394831003398,-0.997549060049779,-0.897036550761494,-1.10876370092453,-1.02508740004632
"KIAA2026",-3.29851680508592,-2.79294299941219,-3.02549890441079,-2.67628339829763,-2.6918653973917,-2.63126850392884
"KIDINS220",-1.6069949666464,-1.57132052027273,-1.60004964043314,-1.52826688843883,-1.51561625485759,-1.62509056494134
"KIF11",-0.553447235248109,-1.03693630081642,-0.969110000183393,-0.763646120061547,-1.13630626604908,-1.27998014899986
"KIF13B",-0.501818679407438,-0.743572210913912,-0.710704820333232,-0.00123309985731046,-0.275419724155144,-0.267461289411869
"KIF14",-2.74355079717565,-3.02423200239171,-2.85876319870485,-3.18209930023464,-3.04231640554838,-3.33947039626944
"KIF15",0.0403919225367472,-0.36271858012412,-0.431771279754339,-0.0587387098520658,-0.517746000492531,-0.664073939667493
"KIF16B",-2.26336493546671,-1.71140767960108,-1.98948971771763,-2.10589743236289,-1.92198308314336,-1.7009635162489
"KIF18A",-0.844708441019479,-1.03044029891933,-1.03056719876775,-1.04065699915619,-1.02347850137084,-1.18098159898785
"KIF18B",-0.551689150411148,-0.987540250330091,-1.19686029845062,-1.01665399913884,-1.20752430000563,-1.08926200013531
"KIF1B",-0.617014567227258,-0.614202816537573,-0.585890442917464,-0.54147657015212,-0.486101794083941,-0.448051142704018
"KIF1C",1.50655842338875,1.26045067166526,1.43382295900011,1.74075383007365,1.52062962725936,1.44411843337431
"KIF20A",1.38833139987837,0.827295300355118,1.28566840009816,1.15387630001646,1.0331191999137,0.574333199632193
"KIF20B",-2.72834830106256,-3.01066880502123,-2.91595900362032,-3.15774580304931,-2.80120419810718,-3.29741379975364
"KIF21A",-0.397613529768711,0.269874570519459,0.0385513299726837,-0.33880615090791,0.198842999753174,0.339173319553509
"KIF22",1.32182309980086,1.02153489984651,0.979667659902542,1.29147820018336,0.830461499604707,1.01913739965347
"KIF23",2.27981469998888,1.87495419987851,1.78330710000501,2.11706450001933,1.71498199996625,1.6013975001395
"KIF26A",-2.50811620036882,-2.70831580417084,-3.05462699430119,-2.15304039852116,-2.73376940315694,-2.5024685982212
"KIF27",-2.40362640179408,-2.26371380045422,-2.17678830271101,-2.34363459960878,-2.19431260300771,-2.1218548001466
"KIF2A",2.10049060012063,1.91322709986496,2.02118099997987,1.9950694999351,1.94519620000912,1.80094429998194
"KIF2C",2.97402669993644,2.525357199939,2.65348050005059,2.69910899993502,2.3213825000834,2.33257200001837
"KIF3A",1.12857820023248,1.12677960012687,1.09650899969271,1.03717900031601,1.021569299646,1.08232780027492
"KIF3B",0.085421867272111,0.0645650302008169,0.0378081272914022,0.115673379526855,0.0434490468752977,0.0615711259751525
"KIF3C",-0.268787400574154,-0.426647650336992,-0.156737349904498,-0.35523701422379,-0.310267448924467,-0.580258379221505
"KIF4A",1.14012530003873,0.721917150358032,0.865317339857142,1.03796579974382,0.645061500351608,0.445447919557998
"KIF5B",-0.924553898902357,-0.751053799405823,-0.672099100573883,-0.782499301064688,-0.712413799709209,-0.766166699483868
"KIF7",-2.23671099904792,-2.18053910212374,-2.10643959868693,-2.0426215997905,-2.26254840104085,-2.17316150234725
"KIF9",1.64868640004694,1.70563130015984,1.63240149993736,1.3363065999267,1.35165980008904,1.37668509982598
"KIFAP3",1.37719919996825,1.41128539981589,1.33754729998442,1.45822619990379,1.39417460002579,1.43436430018252
"KIFC1",-0.267523770703937,-0.726042750730794,-0.624507899028928,-0.449182500009399,-0.837330800758031,-0.970163349363138
"KIFC2",-0.679881100638806,-0.544681551044896,-0.677240399926678,-0.456133840363023,-0.57791614939456,-0.26579284960387
"KIFC3",0.312431340439291,0.297756200215761,0.427919399892889,0.137934679553286,0.275358199657273,0.191997529912301
"KIN",0.00737955020318787,0.144043929975691,0.124755859966212,-0.162454605321305,0.00397587946667483,-0.138094900427388
"KIRREL",-1.92927407291262,-2.00322104947945,-2.05509114825918,-2.09198210166697,-2.20071340452844,-2.26047920303896
"KISS1R",3.5068655003883,2.07708360001656,1.78954410009942,2.17225550009904,2.85015769990096,2.69636150008911
"KITLG",-2.09076247636241,-1.1703014649548,-1.46081509987157,-2.30428625879171,-1.66263386650668,-1.35729376534199
"KLC1",1.17191946678244,1.04768926704372,0.988188734045978,1.38115536606452,1.09813279941531,1.13571773412024
"KLC2",-3.2013587977651,-2.74184080194589,-2.68453259738642,-2.93478779914799,-2.6835617991832,-2.67712350065497
"KLC3",6.74532599974445,6.71876140004241,6.6840259995058,6.82877249980178,6.55539039998583,6.6254139999961
"KLF10",-0.461161600313663,-0.0149374008049695,0.135087010564676,-0.250808719622758,0.524370199855835,0.374388699927448
"KLF11",-0.258634570823277,-0.0293064127208707,-0.341073039331537,-0.213096620112226,-0.271020899535371,-0.0991725903253129
"KLF12",-1.0073271005548,-1.19585129901035,-1.09242339867163,-1.24834349932495,-1.23425199833725,-1.35390760057483
"KLF13",1.07993700033696,0.853861300814903,0.894653850124588,1.31745865030444,0.841074450686019,0.884075200488761
"KLF14",-1.86768819800847,-1.95299720107106,-1.94882389814605,-1.78219599808869,-1.3015403997851,-1.44736099900882
"KLF16",6.26233769996021,5.8581849999199,5.75548359997416,5.99931240009642,5.9064510000562,5.7565669999623
"KLF2",1.92372509944975,1.78433370027269,1.66873214882574,1.78272580130012,2.18592844981529,2.04904175057137
"KLF3",1.88273620004852,2.06733999989703,2.10315510004998,2.29974839986733,2.15352340008581,2.31043719996004
"KLF4",-2.5444917983373,-1.63642879916305,-2.14970969846435,-1.18146319887077,-1.45253939929975,-1.09693529872167
"KLF6",-0.240079523264121,0.140117273087085,-0.262203703443692,1.02396379871785,0.62398399820077,1.07577169954875
"KLF7",-1.27061079921605,-1.19603350113338,-1.18460369940448,-1.11535640109728,-0.963221549011041,-0.916235898722755
"KLF9",0.083812710339351,0.315116879955943,0.0428123469712539,2.04432680006339,1.69050789999068,1.7007407998162
"KLHDC1",-3.56806090249243,-3.29584880544613,-3.70758770337768,-3.31699089300861,-3.34225420408316,-3.46476030049432
"KLHDC10",-0.880716666454523,-0.863250100802781,-0.787478767701444,-0.929473900465736,-0.67951553265572,-0.748393699424575
"KLHDC2",2.36812879988474,2.14136799997596,2.03814890011047,2.37812699998433,2.07394979999293,2.09655379989111
"KLHDC3",-1.48669435003007,-1.69713545095397,-1.70122195071915,-1.41012859929602,-1.75706770034334,-1.90672019956253
"KLHDC4",-1.49815649931501,-1.63320350083717,-1.50257020184261,-1.3823147010345,-1.8154611977909,-1.57835869881681
"KLHDC5",0.226423502453962,0.123906376293533,0.101498354979355,-0.055839285088275,-0.0402963148387802,-0.131786825200592
"KLHDC8B",1.03407333216386,0.337970234614501,0.460324750206506,1.24349878021793,0.488386179914398,0.475834374597443
"KLHL11",-0.877565398842251,-1.19406029888902,-1.04286290001568,-1.23676300091705,-1.21938699955802,-1.45000169875935
"KLHL12",-0.745567312494,-0.72909719759897,-0.705743168499141,-0.703202570164019,-0.712188415750367,-0.731246172623407
"KLHL15",-1.24762728081365,-1.24505330040636,-1.30772729835497,-1.40190080049339,-1.39010189935639,-1.37235595022489
"KLHL17",-3.18774940469171,-3.05058340084274,-3.15157079854499,-3.09085800322456,-3.23032709509235,-3.09381999779491
"KLHL18",-0.604409200282191,-0.577496520783872,-0.661616824545197,-0.646454334858159,-0.791675099533451,-0.733534799257368
"KLHL2",-0.5961074996531,-0.672016140157431,-0.628769900785375,-0.153922079537332,-0.285043720192789,-0.269966129810199
"KLHL20",-0.768152241196457,-0.927113528840563,-0.787306799502642,-0.811174399371582,-0.822999000955736,-0.969486240572948
"KLHL21",3.26092819994714,3.53434659994642,3.5154543000216,3.15461919999597,3.21346470004322,3.19272700000108
"KLHL22",-2.2286052001327,-2.1579289518036,-2.33016920008125,-2.26476739726123,-2.59245089946599,-2.29398200153525
"KLHL23",-2.97612619807059,-3.21213299364818,-3.02128890033147,-3.31388849780827,-3.37052869820869,-3.59183649989076
"KLHL24",-1.16733646584,-1.29953386380672,-1.47487972448582,-0.94987724590829,-1.2608032358751,-1.20772598069182
"KLHL25",1.68950840011334,1.55088139986242,1.57246879980855,1.25444509975639,1.4473572001428,1.20018100022672
"KLHL26",-1.93429759943591,-2.14446069789112,-2.23345380041876,-1.88817500157663,-2.23487570274683,-2.16568659738078
"KLHL29",2.38639160001063,2.82282260001739,2.65101340002275,2.09688100006567,2.39366820004093,2.51875779989013
"KLHL3",0.471142770232053,-0.0215606691792486,0.310179700293467,-0.112690926680191,-0.0621194844749354,-0.52344894038543
"KLHL36",-1.01235772093259,-1.01209234980307,-0.906488890948153,-1.00065375872502,-1.0674891251819,-1.14527060786285
"KLHL5",-2.44956765318841,-2.11245727933219,-2.1530967804168,-2.20054866024665,-2.01498698158336,-2.12777875023631
"KLHL7",-1.12796721392227,-1.13822426620728,-1.09396679852192,-1.10075059845542,-1.06710527316149,-1.10978093328029
"KLHL8",-2.26169539912476,-2.35634135197093,-2.46582814951271,-2.5432179033846,-2.5573484974766,-2.48651599945903
"KLHL9",2.31106759996713,2.00404070004798,2.07065579996955,2.25422000004551,2.14324199993546,2.03830809991076
"KLK14",-1.84219930002296,-2.15257450100091,-2.2373094993771,-1.97520540192461,-1.68038269929107,-1.60353089969881
"KLK3",6.05890200010722,6.11511040004863,6.10605899994542,6.41429999997942,6.49823469999655,6.549577700068
"KLK9",-1.33574870118664,-1.58852669931845,-1.43649769875145,-1.1541615010509,-0.787219049025596,-0.788094499639802
"KNTC1",-0.987820599897052,-1.18932910035615,-1.47155479969112,-1.14539999858389,-1.43827530117088,-1.14690209934753
"KPNA1",-1.80079559920611,-1.8557662984767,-1.82077030078304,-1.71504689941235,-1.6860064999531,-1.6970072009498
"KPNA2",6.17067799991205,5.81096100009454,5.87566659992899,6.06897069993057,5.56871200008458,5.5729932999087
"KPNA3",-1.9133358004659,-2.19878860143001,-2.02199170141835,-2.13329359793788,-1.76740459938933,-2.22428460203823
"KPNA4",0.436292891665443,0.348941177534405,0.543637761000795,0.34219145065251,0.464817397728482,0.2783284193727
"KPNA5",-3.18282599358598,-3.01158520523416,-3.09940099807204,-3.27256920670575,-2.91895479964867,-2.8235803019363
"KPNA6",0.10135173947862,-0.0116844184627458,0.127009389536924,0.113563540637193,0.0612697604145966,-0.113409995434797
"KPNB1",4.54637724996487,4.26414780005602,4.40301320016448,4.49783614985924,4.35470290005124,4.26641894970825
"KPTN",-0.567805299763068,-0.944375999742092,-0.753285399528456,-0.561586399366871,-0.933183669180923,-1.02000519964422
"KRAS",0.9200130768301,0.950604126656524,0.966797840338775,1.07563080986979,1.12538752665121,1.00986417298313
"KRCC1",-0.831659300971474,-0.478769300379552,-0.613704700326553,-0.459433559243769,-0.43486880020764,-0.260166170549401
"KREMEN1",-1.06605629995556,-1.24238109976499,-1.14611909933324,-0.67585754038488,-1.01558689995641,-1.06061549963485
"KREMEN2",-2.1162785973618,-2.1358738021676,-2.31616600200009,-1.77313039771266,-1.90870670267609,-1.74660870082103
"KRI1",2.06838799993122,2.29150099986616,2.31174369997165,1.8838176998369,2.09050460016203,2.0305195001757
"KRIT1",-0.909918800911865,-0.882466300877252,-0.769579900117066,-0.968728999421252,-0.800279600361389,-0.828294749896199
"KRR1",0.41320464932959,0.506034849940416,0.622911949621105,0.487276050358089,0.51704740013382,0.462182999843171
"KRT10",4.04854100038825,3.91989419975791,3.84444330039388,3.69380380042496,3.6734294996852,3.68608199975857
"KRT13",-2.90917730402188,-3.33497200584156,-2.81367399619536,-3.15887500521313,-3.45204599978024,-3.71356629895878
"KRT14",-2.84352060135995,-2.78576560373466,-2.85382939628009,-2.8051404956772,-1.69025800045145,-1.78566930193372
"KRT15",2.41279979990178,1.86232569988518,2.36387829988791,1.99825860009044,1.81443020001816,1.39806649983301
"KRT18",5.9368396668353,5.76901653334703,5.97520693320843,5.67665580004195,5.49655119991625,5.33529686669533
"KRT18P55",5.1230679999634,4.94181899999611,5.2240449999474,4.86281870014906,4.59184269992806,4.4077900002776
"KRT3",-2.73742580071559,-2.84225230224967,-2.70512869779938,-2.59210399929527,-1.12658209991052,-1.07045360109862
"KRT7",3.8470153998673,3.69728370030326,3.88105400010525,3.75235939975549,3.65738099990902,3.44299599970651
"KRT8",1.49352309988709,1.22601604887472,1.20129540014441,1.42370985025654,1.23231694912802,1.26618144944434
"KRT80",-0.058690551896843,-0.202050998254575,-0.0314148018279798,-0.691252902368489,-0.441301097955188,-0.916899454763359
"KRT81",-0.0446147913012803,0.00978469903638259,0.0455265048590892,0.322413439725264,0.771983150405741,0.853068349620377
"KRT85",-2.47642469995373,-2.70814660390941,-2.75973179856249,-2.52732230230894,-2.14552499956392,-2.37055399738492
"KRT8P41",2.71814919997451,2.42611219995489,2.69723990003395,2.52702329998419,2.43651099990101,2.24034599988255
"KRTAP1-3",3.21079539995958,3.26415350002866,3.25232499996256,3.54575439958806,4.10366539968821,4.12990569976723
"KRTAP10-10",-3.65075159223215,-3.36784599834541,-3.41008759239469,-3.65166620354688,-2.70686439695554,-2.77264790056506
"KRTAP2-1",-3.22159429510627,-3.22442720344975,-3.59679600418988,-3.2659621027855,-2.72920469582126,-2.88187360148907
"KRTAP2-4",3.10904840009745,3.13437320019659,3.06668324997347,3.13625044986028,3.53718710001571,3.60908169998561
"KRTAP4-1",3.45611000051033,3.51506900015107,3.49597929952163,3.75426859966509,3.86306380018204,4.01224499976049
"KRTAP4-11",-3.15732049806066,-3.41277170141218,-3.40525099282426,-2.92372320545058,-2.8455420001722,-2.83574909836441
"KRTAP5-8",1.00653840013967,1.13712500010322,1.11784360003309,1.32649329982503,1.92675299987407,1.93875029990845
"KRTAP5-9",-0.71226879952006,-0.706822398945055,-0.87281513071168,-0.530373600934947,0.0387792606599721,0.175909999400163
"KRTCAP2",3.12629800004298,3.17470260003998,3.19891069998021,3.17100799999512,2.89000800000025,3.09464070003716
"KSR1",-1.34602070156164,-1.4270029001408,-1.27366349860732,-2.07148360195665,-1.65778730026232,-1.79966259753597
"KTI12",-1.75629809809429,-1.38462829890052,-1.33548359847897,-1.57999129894611,-1.10145570102776,-1.23797700103371
"KTN1",4.57767960011566,4.49817560029186,4.57068159994072,4.54917140004348,4.58405500002504,4.50703239974084
"KYNU",1.5018396350273,2.96895119993807,2.66398809998209,1.26340343786846,2.49703979996217,2.72832395012734
"L2HGDH",-2.04956340089245,-2.22494319961558,-2.2356806028915,-2.19220779822439,-2.33841749985099,-2.42263080354425
"L3MBTL1",-2.67849499764813,-2.52239750181271,-2.75131179944348,-2.90398549654848,-2.51106980140965,-2.4702200001109
"L3MBTL2",-0.28781604996517,-0.329893600600518,-0.26323460091046,-0.328710050867824,-0.474989885570081,-0.476387500323229
"L3MBTL3",1.06277657508244,0.776730077223457,0.875267500183896,0.86689088494525,0.7008481253616,0.597224214933332
"LACC1",-2.78529830163513,-2.37683340369048,-2.45245310340001,-2.83449800351009,-2.50952300186187,-2.38285060209553
"LACE1",-0.976332660050244,-0.804269799290627,-1.03348540107044,-0.827115059469647,-0.90653132903025,-0.747901899625242
"LACTB",1.2187022999524,0.842896459693413,1.05412959968217,1.01420499989221,1.14867119974161,0.78417206039816
"LACTB2",-0.0205841058127462,0.292717930053964,0.186043740502458,0.0268039693075044,0.306528100483954,0.194292070492156
"LAG3",-3.10763980165157,-3.16075180590391,-3.65901280892341,-2.90217640132561,-3.5020957068925,-2.9761715051787
"LAGE3",3.9610320003201,3.80943970043928,3.85614099998737,3.806016999824,3.52062499988063,3.54936400044347
"LAMA3",-0.834152249530822,-1.10372924636661,-0.832878797566973,-0.986292599704427,-1.00054214975733,-1.41559594730961
"LAMA4",3.58683726518119,3.30153697995551,3.29856348005865,3.48435833004012,3.194165250723,3.15842339979935
"LAMA5",0.866704000067428,0.628352169669464,0.811898230247432,1.0539216997235,0.600670800290426,0.522419000359692
"LAMB1",5.41153599993264,5.30725769998635,5.3545769998542,5.46206470013019,5.22394099982743,5.13272000001941
"LAMB2",4.26687800016469,4.2050342996146,4.05205999968272,4.42573740026481,3.95265479959078,4.06978299979209
"LAMB3",4.72097799996883,4.70304780000079,5.13992600009595,4.47297499972144,4.82006649982579,4.52115150022682
"LAMC1",2.81280039999622,2.37061499986582,2.28705789991821,2.74469659993681,2.17277719994286,2.2211932999476
"LAMC2",-0.485272900255261,-1.26086547010825,-0.935000902263212,-0.952336301475588,-1.56625030262019,-1.85872199185114
"LAMP1",4.09857025014432,3.86128944968508,3.94258213509411,4.09825424988628,3.85701456995573,3.66597940006451
"LAMP2",1.65507348016414,1.55103300670186,1.61043262357245,1.7336139433683,1.6942723333553,1.59915859980845
"LAMTOR1",3.06367779998125,3.0084809999925,3.0900725999269,3.0711059999456,2.93887619992384,2.81420139998103
"LAMTOR2",2.77101944995926,2.57605410007595,2.70667890000398,2.76816175002031,2.51509760007916,2.44378989997393
